Category,Target Hub,Business Name,Rating,Raw Details & Contact Info,Email Address,Website URL
Pest control services,Bushkill Falls PA,Aptive Pest Control,,"Aptive Pest Control
Aptive Pest Control
4.9(165)
Pest control service
Closed · Opens 6 AM Mon · (610) 890-9609

Website

Directions
 
Online estimates",,http://aptivepestcontrol.com/locations/pennsylvania-pa/bushkill-pest-control/
Pest control services,Shawnee on Delaware PA,Green Pest Solutions,,"Green Pest Solutions
Green Pest Solutions
4.9(751)
Pest control service · 6363 Winside Dr
Closed · Opens 7:30 AM Mon · (610) 840-0044

Website

Directions
 
""... Pest technician goes over and above normal customer service.""",,http://www.greenpestsolutions.com
Pest control services,Shawnee on Delaware PA,Quest Termite & Pest Management,,"Quest Termite & Pest Management
Quest Termite & Pest Management
4.9(274)
Pest control service ·  · 1319 Main St
Closed · Opens 8 AM Mon · (610) 795-5491

Website

Directions
 
Online estimates
·
Onsite services not available",,http://www.questpests.com
Pest control services,Shawnee on Delaware PA,Rid-Et Pest Control,,"Rid-Et Pest Control
Rid-Et Pest Control
3.7(15)
Pest control service · 19 Tatamy Rd
Closed · Opens 8 AM Mon · (610) 759-0839

Website

Directions",,http://www.rid-etpestcontrol.com
Pest control services,Resica Falls PA,Atlas Pest Control Services,,"Atlas Pest Control Services
Atlas Pest Control Services
5.0(11)
Pest control service · 98 Gruver Rd
Open 24 hours · (215) 672-4757

Website

Directions
 
Onsite services
·
Online estimates",,http://www.atlaspestcontrolpa.com/contact-us
Pest control services,Saw Creek Estates Bushkill PA,BeeAwesome Eco Pest Control,,"BeeAwesome Eco Pest Control
BeeAwesome Eco Pest Control
5.0(24)
Pest control service
Closed · Opens 7 AM Mon · (973) 876-7081

Website

Directions
 
Online estimates",,http://www.beeawesomenjpest.com/pest-control-services-nj-pa
Pest control services,Saw Creek Estates Bushkill PA,BeeAwesome NJ Eco Pest Control,,"BeeAwesome NJ Eco Pest Control
BeeAwesome NJ Eco Pest Control
No reviews
Pest control service
Closed · Opens 9 AM Mon · (973) 876-7081

Website

Directions
 
Online estimates",,http://www.beeawesomenjpest.com
Pest control services,Hemlock Farms Hawley PA,Beam pest solutions,,"Beam pest solutions
Beam pest solutions
5.0(6)
Pest control service
Closed · Opens 10 AM · (973) 223-2788

Website

Directions",,http://www.hemlockfarms.org
Pest control services,Hemlock Farms Hawley PA,Masters Pest Control,,"Masters Pest Control
Masters Pest Control
5.0(978)
Pest control service · 05 Grand St
Closed · Opens 8 AM Mon · (845) 856-2024

Website

Directions
 
""... KNOWLEGEABLE AND RESPONSIVE TO PEST CONTROL ISSUES.""",,http://masterspestcontrol.com/pike-county/hemlock-farms/
Pest control services,Hideout Lake Ariel PA,Bug E Bug Pest Control,,"Bug E Bug Pest Control
Bug E Bug Pest Control
5.0(2)
Pest control service
Open · Closes 10 PM · (570) 955-8382

Directions",,http://www.merchantcircle.com/bug-e-bug-lake-ariel-pa
Pest control services,Indian Mountain Lake Lehighton PA,"The Bug Guyz, LLC",,"The Bug Guyz, LLC
The Bug Guyz, LLC
5.0(146)
Pest control service
(570) 855-5335

Website

Directions
 
""The same day I called, Karl was able to swing by and spray.""",,http://thebugguyz.com
Pest control services,Indian Mountain Lake Lehighton PA,Seitz Environmental Inc.,,"Seitz Environmental Inc.
Seitz Environmental Inc.
4.6(28)
Environmental engineer · 1290 Blakeslee Blvd Dr W
Closed · Opens 7:30 AM Mon · (833) 219-9490

Website

Directions
 
""Seitz Environmental have done two jobs for me and I was very happy.""",,http://seitzenvironmental.com
Trash valet garbage removal,Stroudsburg PA,We Cleanout Junk LLC,,"We Cleanout Junk LLC
We Cleanout Junk LLC
5.0(143)
Waste management service · 205 Ramble Bush Rd
Open 24 hours · (570) 730-0447

Website

Directions
 
""They did a wonderful job on a removal on our property.""",,http://wecleanoutjunk.com
Trash valet garbage removal,Stroudsburg PA,Disposal Pro,,"Disposal Pro
Disposal Pro
4.9(34)
Garbage collection service · 824 Scott St
Closed · Opens 9 AM Mon · (570) 234-9678

Website

Directions
 
""They never leave any trash on the ground after a pick up either.""",,http://disposalpa.com
Trash valet garbage removal,Stroudsburg PA,AFFORDABLE JUNK REMOVAL SERVICE,,"AFFORDABLE JUNK REMOVAL SERVICE
AFFORDABLE JUNK REMOVAL SERVICE
5.0(252)
Waste management service ·  · 2349 Rimrock Dr
Open 24 hours · (570) 807-1463

Website

Directions
 
""Affordable Junk Removal Service provided excellent service.""",,http://affordablejunkremovalservice.com/services
Trash valet garbage removal,East Stroudsburg PA,Nimis Hauling Inc.,,"Nimis Hauling Inc.
Nimis Hauling Inc.
5.0(128)
Waste management service
Open 24 hours · (570) 807-2325

Website

Directions
 
""Nimis Hauling was fast, efficient, friendly and cost effective!""",,http://www.nimishaulinginc.com
Trash valet garbage removal,East Stroudsburg PA,Valovich & Sons,,"Valovich & Sons
Valovich & Sons
5.0(13)
Container service · 114 Tanite Rd
(570) 421-2165

Website

Directions
 
""Mark came by the called him and got everything removed and on his truck.""",,http://valovichandsons.com
Trash valet garbage removal,East Stroudsburg PA,Wonderful Cleanouts,,"Wonderful Cleanouts
Wonderful Cleanouts
5.0(6)
Debris removal service · 3609 Bridge St
Closed · Opens 9 AM Mon · (570) 656-2887

Website

Directions
 
""This company did a great job with removing my living room set.""",,http://wonderfulcleanout.com
Trash valet garbage removal,Mount Pocono PA,Panther Waste Systems LLC,,"Panther Waste Systems LLC
Panther Waste Systems LLC
4.3(90)
Waste management service · 353 Sullivan Trail
Closed · Opens 8 AM Mon · (570) 646-5178

Website

Directions
 
""Also brought scrap metal which was no charge.""",,http://pantherwaste1.com/about
Trash valet garbage removal,Mount Pocono PA,Vanwhy Sanitation (Pa),,"Vanwhy Sanitation (Pa)
Vanwhy Sanitation (Pa)
2.9(16)
Garbage collection service · 287 Buck Fever Trail

Directions
 
""He’s never missed a pick up never over charged me.""",,http://www.superpages.com/scotrun-pa/bpp/vanwhy-sanitation-519565835
Trash valet garbage removal,Mount Pocono PA,D M Palmisano Sanitation,,"D M Palmisano Sanitation
D M Palmisano Sanitation
3.7(43)
Garbage collection service · Monomonock Rd
Closed · Opens 9 AM Mon · (570) 595-9027

Website

Directions
 
""The guys go above & beyond to get the job done!""",,http://www.dmpalmisano.com
Trash valet garbage removal,Mount Pocono PA,That's Gotta Go LLC,,"That's Gotta Go LLC
That's Gotta Go LLC
4.5(13)
Waste management service · 205 PA-196
(570) 580-8505

Website

Directions
 
""My dumpster arrived as they said even the driver was pleasant and helpful.""",,http://www.thatsgottago.com
Trash valet garbage removal,Mount Pocono PA,Junk Your Trash Demolition Services,,"Junk Your Trash Demolition Services
Junk Your Trash Demolition Services
5.0(31)
Debris removal service · 7490 Cottage Ln
Open 24 hours · (570) 350-0944

Directions
 
""Called the morning of they came out the same day and got the job done.""",,http://1800gotjunk.com
Trash valet garbage removal,Jim Thorpe PA,Freedom Sanitation LLC,,"Freedom Sanitation LLC
Freedom Sanitation LLC
4.7(85)
Garbage collection service
(610) 866-8380

Website

Directions
 
""Very happy with them for my residential trash service.""",,http://freedomsanitation.com
Trash valet garbage removal,Jim Thorpe PA,Prestige Disposal,,"Prestige Disposal
Prestige Disposal
4.9(332)
Garbage collection service
Closed · Opens 8 AM Mon · (484) 658-3333

Website

Directions
 
""Very consistent and easy trash pickup at an affordable price.""",,http://www.prestigedisposalnepa.com
Trash valet garbage removal,Jim Thorpe PA,Randy's Trash,,"Randy's Trash
Randy's Trash
4.0(112)
Garbage collection service
Closed · Opens 7 AM Mon · (484) 926-6500

Website

Directions
 
""My driver always picks our trash up on time!""",,http://randystrash.com
Trash valet garbage removal,Jim Thorpe PA,Clean-ya-junk Hauling,,"Clean-ya-junk Hauling
Clean-ya-junk Hauling
5.0(59)
Waste management service
Closed · Opens 12 AM Mon · (570) 350-3107

Website

Directions
 
""Did a very a nice job in removing junk and extra items .""",,http://www.aaarousse.com/Junk_Removal_Jim_Thorpe_Pennsylvania.html
Trash valet garbage removal,Jim Thorpe PA,J&S Disposal Service,,"J&S Disposal Service
J&S Disposal Service
4.3(49)
Garbage collection service · 613 Main St
Closed · Opens 8 AM Mon · (610) 866-2430

Website

Directions
 
""This is a company I will be using whenever we need a dumpster unit.""",,http://jsdumpsters.com/dumpster-rental-jim-thorpe-pa/
Trash valet garbage removal,Milford PA,Absolute Trash PA - Trash Valet Service,,"Absolute Trash PA - Trash Valet Service
Absolute Trash PA - Trash Valet Service
5.0(2)
Garbage collection service
Open 24 hours · (215) 690-1379

Website

Directions
 
""Absolute trash keep up the good work!!""",,http://absolutetrashpa.com
Trash valet garbage removal,Milford PA,Bin Pals - Valet Trash Service New Jersey,,"Bin Pals - Valet Trash Service New Jersey
Bin Pals - Valet Trash Service New Jersey
5.0(10)
Garbage collection service
Open · Closes 7 PM · (732) 558-2439

Website

Directions
 
""Super helpful bin to curb service while I was away from home!""",,http://binpals.net/valet-trash-new-jersey/
Trash valet garbage removal,Milford PA,Trash Grabbers LLC,,"Trash Grabbers LLC
Trash Grabbers LLC
5.0(1)
Waste management service
Open · Closes 9 PM · (484) 284-0594

Website

Directions",,http://www.trash-grabbers.com/services
Trash valet garbage removal,Milford PA,Yard Valet,,"Yard Valet
Yard Valet
No reviews
Waste management service
Closed · Opens 9 AM Mon · (484) 350-4772

Website

Directions
 
Online estimates",,http://www.milfordboro.org
Trash valet garbage removal,Hawley PA,Carl's Dumpsters and Hauling,,"Carl's Dumpsters and Hauling
Sponsored

Carl's Dumpsters and Hauling
4.9(132)
Waste management service · 2064 Easton Turnpike
Open · Closes 4 PM · (570) 212-0573

Website

Directions
 ",,http://www.carlsdumpstersandhauling.com
Trash valet garbage removal,Hawley PA,Bunnell Waste Removal,,"Bunnell Waste Removal
Bunnell Waste Removal
4.3(34)
Garbage collection service · 267 Tryon St
Closed · Opens 8 AM Mon · (570) 253-5082

Website

Directions
 
""Great place to get your garbage removed or dumpster rental.""",,http://bunnellwasteremoval.com/index.html
Trash valet garbage removal,Hawley PA,Casella Waste Systems,,"Casella Waste Systems
Casella Waste Systems
2.2(248)
Garbage collection service · 17 Industrial Park Rd
Closed · Opens 8 AM Mon · (570) 685-7000

Website

Directions
 
""they picked up my recycling and left behind my garbage.""",,http://www.casella.com
Trash valet garbage removal,Lehighton PA,Trash Tacklers,,"Trash Tacklers
Trash Tacklers
5.0(59)
Garbage collection service
Open · Closes 6 PM · (484) 309-5484

Directions
 
""Eddie and his crew did an amazing job clearing out all the trash in my yard.""",,http://www.thetrashtacklers.org/contact-us
Trash valet garbage removal,Lehighton PA,Clark Sterner Sanitation,,"Clark Sterner Sanitation
Clark Sterner Sanitation
4.6(33)
Garbage collection service · 6167 Opossum Ln
Closed · Opens 8 AM Mon · (484) 262-0355

Directions
 
""Efficient , they go above and beyond to assist you with your garbage pails .""",,http://www.chamberofcommerce.com/business-directory/pennsylvania/allentown/garbage-collection-service/2015202896-clark-sterner-sanitation
Trash valet garbage removal,Honesdale PA,BS Junk Removal,,"BS Junk Removal
BS Junk Removal
5.0(87)
Garbage collection service
Open · Closes 8 PM · (570) 229-6932

Website

Directions
 
""They are super affordable and got the job done in a matter of minutes!""
 

Book online",,http://1800gotjunk.com
Trash valet garbage removal,Blakeslee PA,"Whitetail Disposal, Inc.",,"Whitetail Disposal, Inc.
Whitetail Disposal, Inc.
4.3(416)
Waste management service ·  · 2690 Howertown Rd #1
Closed · Opens 8 AM Mon · (610) 754-0103

Website

Directions
 
""From drop off of the bins to weekly service, they are always great.""",,http://monroecountypa.com/directory/whitetail-disposal-inc
Trash valet garbage removal,Saylorsburg PA,Albanese Cleanouts & Container Service,,"Albanese Cleanouts & Container Service
Albanese Cleanouts & Container Service
4.4(14)
Garbage collection service · 523 Meixsell Valley Rd
Open · Closes 7 PM · (610) 381-6909

Website

Directions
 
""Absolute best deal in the Poconos for a dumpster.""",,http://www.albanesecleanouts.com/service
Trash valet garbage removal,Tannersville PA,"Debris Valet, LLC",,"Debris Valet, LLC
Debris Valet, LLC
5.0(1)
Garbage collection service
Open 24 hours · (267) 377-7417

Directions",,http://www.debrisvaletllc.com
Trash valet garbage removal,Tannersville PA,Solid Rock Valet Trash Removal,,"Solid Rock Valet Trash Removal
Solid Rock Valet Trash Removal
No reviews
Garbage collection service
Open 24 hours · (856) 294-8689

Website

Directions",,http://www.republicservices.com/locations/pennsylvania/tannersville-trash-pickup-and-recycling
Trash valet garbage removal,Tannersville PA,Republic Services Allentown Recycling,,"Republic Services Allentown Recycling
Republic Services Allentown Recycling
1.9(92)
Recycling center ·  · 1200 N Irving St
Closed · Opens 8 AM Mon · (610) 432-7574

Website

Directions",,http://www.republicservices.com/locations/pennsylvania/allentown-trash-pickup-and-recycling
Trash valet garbage removal,Pocono Lake PA,National Waste Disposal Inc,,"National Waste Disposal Inc
National Waste Disposal Inc
5.0(6)
Sanitation service · 488 Sullivan Trail
Open · Closes 8 PM · (484) 408-7350

Directions
 
""Great customer service and trash pick-up""",,http://nwdisposal.com
Trash valet garbage removal,Camelback Resort Tannersville PA,"Quality Waste Services, LLC",,"Quality Waste Services, LLC
Quality Waste Services, LLC
No reviews
Garbage collection service · 907 Edgewood Rd
Open · Closes 6 PM · (610) 349-6630

Website

Directions",,http://www.chamberofcommerce.com/business-directory/pennsylvania/riegelsville/garbage-collection-service/2030445933-quality-waste-services-llc
Trash valet garbage removal,Blue Mountain Ski Area Palmerton PA,Blue Mountain Resort,,"Blue Mountain Resort
Blue Mountain Resort
4.3(4,569)
Ski resort ·  · 1660 Blue Mountain Dr
Activity center for skiing & more
(610) 826-7700

Website

Directions
 
""The garbage bins were clean and the campfires were nice and organized.""",,http://www.skibluemt.com
Trash valet garbage removal,Blue Mountain Ski Area Palmerton PA,Blue Dumpsters Inc,,"Blue Dumpsters Inc
Blue Dumpsters Inc
5.0(875)
Waste management service · 750 Lumber St
Closed · Opens 7 AM Mon · (215) 999-2583

Website

Directions
 
""Drop off and pick up of the dumpster were done in exactly the time promised.""",,http://www.bluedumpstersinc.com
Trash valet garbage removal,Resica Falls PA,"Reiss Hauling & Recycling, Inc.",,"Reiss Hauling & Recycling, Inc.
Reiss Hauling & Recycling, Inc.
2.8(44)
Garbage collection service · 1154 Passer Rd
Closed · Opens 9:30 AM Mon · (610) 346-7535

Website

Directions
 
""Unlike some of the other carriers that pick up trash.""",,http://www.reisshauling.com
Trash valet garbage removal,Hemlock Farms Hawley PA,Hemlock Farms Community Association Public Works,,"Hemlock Farms Community Association Public Works
Hemlock Farms Community Association Public Works
4.9(25)
Garbage dump · 
Closed · Opens 10 AM · (570) 775-7559

Directions",,http://www.hemlockfarms.org/public-works
Trash valet garbage removal,Hemlock Farms Hawley PA,East Penn Sanitation Inc,,"East Penn Sanitation Inc
East Penn Sanitation Inc
3.5(60)
Garbage collection service ·  · 4687 Hanoverville Road C
Closed · Opens 7 AM Mon · (610) 759-6398

Website

Directions
 
""I have been using their services for many years.""",,http://www.eastpennsanitation.com
Trash valet garbage removal,Pocono Ranch Lands East Stroudsburg PA,Pocono Ranchlands,,"Pocono Ranchlands
Pocono Ranchlands
4.3(97)
Homeowners' association ·  · 112 Ranchlands
Closed · Opens 8 AM Mon · (570) 828-2326

Website

Directions
 
""Good place to live, but HOA fees are growing every year.""",,http://pikepa.net/pocono-ranch-lands
Trash valet garbage removal,Indian Mountain Lake Lehighton PA,Anytime junk removal,,"Anytime junk removal
Anytime junk removal
5.0(93)
Debris removal service
Open 24 hours · (610) 570-8394

Website

Directions
 
""The day of removal he was prompt, quick, kind and professional.""",,http://local.yahoo.com/info-213834473-anytime-junk-removal-lehighton/
Chimney sweep and fireplace service,Stroudsburg PA,Detrick's Chimney Services,,"Detrick's Chimney Services
Detrick's Chimney Services
4.5(43)
Chimney sweep
(570) 402-0945

Directions
 
""Steve’s professionalism is first rate!""",,http://dschimneys.com
Chimney sweep and fireplace service,Stroudsburg PA,SAFE Chimney Service,,"SAFE Chimney Service
SAFE Chimney Service
4.8(85)
Repair service · 1530 Penn Forest Ln
Closed · Opens 8 AM Mon · (908) 736-6225

Website

Directions
 
""Very good communication and the service was very thorough.""
 

Book online",,http://safechimneyservice.com
Chimney sweep and fireplace service,Stroudsburg PA,"ProSweep Chimney & Fireplace, LLC",,"ProSweep Chimney & Fireplace, LLC
ProSweep Chimney & Fireplace, LLC
4.8(183)
Chimney sweep
Closed · Opens 9 AM Mon · (570) 431-9478

Directions
 
""The chimney technician was very professional, courteous and knowledgeable.""",,http://localmaidquotes.com
Chimney sweep and fireplace service,Stroudsburg PA,"R&B Chimney Services, LLC",,"R&B Chimney Services, LLC
R&B Chimney Services, LLC
5.0(11)
Chimney sweep · 204 Circle Dr
Open · Closes 5:30 PM · (570) 659-6605

Website

Directions
 
""Our fireplace is working better than ever now thanks to R&B!""",,http://randbchimney.com
Chimney sweep and fireplace service,Stroudsburg PA,Integrity Chimney Service,,"Integrity Chimney Service
Integrity Chimney Service
4.9(689)
Chimney sweep · 376 Sawmill Rd
Closed · Opens 8 AM Mon · (570) 215-8726

Website

Directions
 
""He worked clean and left our fireplace ready for use.""",,http://integritychimneyservice.com
Chimney sweep and fireplace service,Stroudsburg PA,"ReviewSent (ChimCare Services East Stroudsburg, PA)",,"ReviewSent (ChimCare Services East Stroudsburg, PA)
ReviewSent (ChimCare Services East Stroudsburg, PA)
5.0(2)
Chimney sweep · 26 Independence Rd #5
Open 24 hours · (570) 318-7566

Directions",,http://www.chimcare.com
Chimney sweep and fireplace service,East Stroudsburg PA,falcon chimney services,,"falcon chimney services
falcon chimney services
No reviews
Chimney services · 2447 Chipperfield Dr
Open 24 hours · (570) 242-0512

Website

Directions",,http://localmaidquotes.com
Chimney sweep and fireplace service,East Stroudsburg PA,"Doctor Chimney, LLC",,"Doctor Chimney, LLC
Doctor Chimney, LLC
3.1(17)
Chimney sweep
Open · Closes 3 PM · (570) 273-0925

Directions
 
""Him and his helper were able to fix the top of the chimney and swept it.""",,http://www.chamberofcommerce.com/business-directory/pennsylvania/east-stroudsburg/chimney-sweep/2011570668-doctor-chimney-llc
Chimney sweep and fireplace service,Mount Pocono PA,Spring Hill Chimney Service,,"Spring Hill Chimney Service
Spring Hill Chimney Service
4.5(48)
Chimney services · 28 4th St
Closed · Opens 8 AM Mon · (800) 731-7079

Website

Directions
 
Onsite services",,http://localmaidquotes.com
Chimney sweep and fireplace service,Jim Thorpe PA,Mauch Chunk Chimney Sweeps LLC,,"Mauch Chunk Chimney Sweeps LLC
Mauch Chunk Chimney Sweeps LLC
4.8(61)
Chimney sweep · 4 White Ln
Closed · Opens 8 AM Mon · (570) 325-4240

Directions
 
""Did a nice job and left no mess behind.""",,http://www.allbiz.com/business/mauch-chunk-chimney-sweeps-llc-570-325-4240
Chimney sweep and fireplace service,Jim Thorpe PA,"Giovanni Woodstove cleaning and Chimney proper services in Lehighton, PA",,"Giovanni Woodstove cleaning and Chimney proper services in Lehighton, PA
Giovanni Woodstove cleaning and Chimney proper services in Lehighton, PA
5.0(2)
Chimney sweep · 332 S 2nd St
Closed · Opens 12 AM Mon · (610) 200-1638

Website

Directions
 
""Their very dependable when it comes in this kind of services.""",,http://localmaidquotes.com
Chimney sweep and fireplace service,Milford PA,"Ace Chimney, Fireplace & Outdoor Living Milford",,"Ace Chimney, Fireplace & Outdoor Living Milford
Ace Chimney, Fireplace & Outdoor Living Milford
5.0(1)
Chimney sweep · 97 Crab Apple Hill Rd
Open 24 hours · (908) 650-6046

Website

Directions",,http://acechimneyfireplace.com
Chimney sweep and fireplace service,Milford PA,Jim Creegan - Certified Chimney Sweep,,"Jim Creegan - Certified Chimney Sweep
Jim Creegan - Certified Chimney Sweep
2.9(35)
Chimney sweep
Open · Closes 8 PM · (800) 347-9337

Website

Directions",,http://www.jimcreeganchimneysweep.com
Chimney sweep and fireplace service,Milford PA,Adonai Chimney Sweeps,,"Adonai Chimney Sweeps
Adonai Chimney Sweeps
4.8(21)
Chimney sweep · 504 Ninth Street Ex
Closed · Opens 9 AM Mon · (570) 491-2446

Directions
 
""He came to look at my fireplace right away.""",,http://www.bestprosintown.com/pa/matamoras/adonai-chimney-sweeps-/
Chimney sweep and fireplace service,Milford PA,"American Chimney Sweeps & Masons, LLC",,"American Chimney Sweeps & Masons, LLC
American Chimney Sweeps & Masons, LLC
4.6(9)
Chimney sweep · 184 Tulip St
Closed · Opens 9 AM Mon · (570) 491-7432

Directions
 
""He has done many things from chimney repointing inside and out.""",,http://americasbestchimney.net/pa/milford/
Chimney sweep and fireplace service,Hawley PA,Complete Chimney Service,,"Complete Chimney Service
Complete Chimney Service
5.0(60)
Chimney sweep · 147 T-505
Closed · Opens 9 AM Mon · (570) 282-9908

Website

Directions
 
Onsite services
·
Online estimates",,http://www.completechimney.net
Chimney sweep and fireplace service,Tobyhanna PA,J&J chimney services,,"J&J chimney services
J&J chimney services
4.9(119)
Chimney sweep
Open 24 hours · (570) 540-4755

Directions
 
""took great care of my chimney and cleaned everything before he left.""",,http://autonomouswebsites.net/jnj2/
Chimney sweep and fireplace service,Honesdale PA,A1 AFFORDABLE CHIMNEY PENNSYLVANIA,,"A1 AFFORDABLE CHIMNEY PENNSYLVANIA
A1 AFFORDABLE CHIMNEY PENNSYLVANIA
4.9(69)
Chimney sweep · 76 Brook St
Open 24 hours · (570) 282-2122

Directions
 
""Super friendly guys, on time, clean efficient work, good prices.""",,http://www.a-1chimney.com
Chimney sweep and fireplace service,Honesdale PA,The Fireplace Store,,"The Fireplace Store
The Fireplace Store
4.7(55)
Fireplace store ·  · 96 Dunn Rd
Closed · Opens 9 AM Mon · (570) 253-7358

Directions
 
Delivery",,http://www.chamberofcommerce.com/united-states/pennsylvania/honesdale/fireplace-store/2007137656-the-fireplace-store
Chimney sweep and fireplace service,Honesdale PA,Woody's Fireplace Inc,,"Woody's Fireplace Inc
Woody's Fireplace Inc
4.4(68)
Fireplace store ·  · 7 Woodys Pl
Closed · Opens 9 AM Tue · (570) 253-9500

Website

Directions
 
In-store shopping
·
In-store pickup
·
Delivery",,http://woodysfireplace.com
Chimney sweep and fireplace service,Blakeslee PA,"D&S Chimney Sweep, LLC",,"D&S Chimney Sweep, LLC
D&S Chimney Sweep, LLC
4.7(39)
Chimney sweep
Closed · Opens 10 AM Mon · (570) 402-0945

Website

Directions
 
""The job was done excellently — clean, professional, and at a fair price.""",,http://dschimneys.com
Chimney sweep and fireplace service,Blakeslee PA,"S & T Coombe, Inc",,"S & T Coombe, Inc
S & T Coombe, Inc
3.8(84)
Fireplace store ·  · 179 PA-940
Closed · Opens 10 AM Mon · (570) 646-8254

Website

Directions
 
""Did an outstanding job cleaning and keeping it operational.""",,http://stcoombe.com
Chimney sweep and fireplace service,Saylorsburg PA,keystone chimney,,"keystone chimney
keystone chimney
4.5(8)
Contractor · 327 Shady Oaks Dr W
Closed · Opens 12 AM Mon · (215) 946-7821

Directions
 
""Jay came out to clean my mothers chimney and he was great and fairly priced""",,http://www.findglocal.com/US/Saylorsburg/743278379164661/Keystone-Chimney
Chimney sweep and fireplace service,Saylorsburg PA,Clean Sweep,,"Clean Sweep
Clean Sweep
4.8(59)
Chimney sweep · 3218 Cherryville Rd
Open · Closes 8 PM · (610) 867-2631

Website

Directions
 
""We highly recommend Clean Sweep for any chimney and fireplace needs.""",,http://www.cleansweep.ws
Chimney sweep and fireplace service,Bartonsville PA,Lehigh Valley Chimney,,"Lehigh Valley Chimney
Lehigh Valley Chimney
4.8(324)
Chimney services · 912 N Lumber St
Closed · Opens 8 AM Mon · (610) 224-9333

Website

Directions
 
""They did 2 half a double chimney's and they did an excellent job.""
 

Book online",,http://lehighvalleychimney.com
Chimney sweep and fireplace service,Lake Wallenpaupack PA,Mike's Chimney Sweep & Repair,,"Mike's Chimney Sweep & Repair
Mike's Chimney Sweep & Repair
4.9(40)
Chimney sweep
Closed · Opens 9 AM Mon · (570) 362-3551

Website

Directions
 
""... professional, knowledgeable, funny, personable and clean!""",,http://www.homeadvisor.com/rated.Mikeschimneysweeprepair.134833598.html
Chimney sweep and fireplace service,Arrowhead Lake Albrightsville PA,United Home Services,,"United Home Services
United Home Services
4.5(109)
Chimney sweep · 382 Long Lane Rd
Open 24 hours · (484) 661-6778

Website

Directions
 
""The service technician was professional, experienced and very considerate.""",,http://arrowheadlakepa.net
Chimney sweep and fireplace service,Bushkill Falls PA,"Fireplace and Chimney Professionals, LLC",,"Fireplace and Chimney Professionals, LLC
Fireplace and Chimney Professionals, LLC
5.0(257)
Chimney sweep ·  · 4345 Durham Rd
Closed · Opens 6:30 AM Mon · (610) 847-2530

Website

Directions
 
Delivery
 

Book online",,http://fcpros.com
Chimney sweep and fireplace service,Bushkill Falls PA,"TA Chimney Inspection & Chimney Cleaning Services , PA",,"TA Chimney Inspection & Chimney Cleaning Services , PA
TA Chimney Inspection & Chimney Cleaning Services , PA
4.6(14)
Paving contractor · 3286 Easton Ave
Open · Closes 9:30 PM · (610) 450-3379

Website

Directions
 
""Booking was easy, and their chimney sweep prices were fair and competitive.""",,http://localmaidquotes.com
Chimney sweep and fireplace service,Shawnee on Delaware PA,Smokepipe Chimney Techs LLC,,"Smokepipe Chimney Techs LLC
Smokepipe Chimney Techs LLC
5.0(141)
Chimney sweep · 117 Ridge Rd
Closed · Opens 8 AM Mon · (267) 382-3188

Website

Directions
 
Onsite services
·
Online estimates",,http://smokepipechimney.com
Chimney sweep and fireplace service,Blue Mountain Ski Area Palmerton PA,"SmokeyErase Experts Chimney & Fireplace Care in,",,"SmokeyErase Experts Chimney & Fireplace Care in,
SmokeyErase Experts Chimney & Fireplace Care in,
No reviews
Chimney sweep · 767 Franklin Ave
Closed · Opens 12 AM Mon · (610) 817-3508

Directions",,http://www.dexknows.com/kutztown-pa/bp/blue-mountain-chimney-sweep-7148240
Chimney sweep and fireplace service,Saw Creek Estates Bushkill PA,"""A"" Sweeping Beauty Chimney Professionals",,"""A"" Sweeping Beauty Chimney Professionals
""A"" Sweeping Beauty Chimney Professionals
5.0(1)
Chimney services
Open · Closes 5 PM · (570) 422-6975

Website

Directions
 
""Have been using A Sweeping Beauty for several years now.""",,http://localmaidquotes.com
Chimney sweep and fireplace service,Hemlock Farms Hawley PA,Evergreen Chimney & Home Improvement,,"Evergreen Chimney & Home Improvement
Evergreen Chimney & Home Improvement
2.9(20)
Chimney sweep
Closed · Opens 10 AM Mon · (570) 257-4635

Website

Directions
 
""Did I mention I called today and he came today great ppl extremely 👍 nice.""",,http://www.localmint.com/us/evergreen-chimney-inc-hawley-hours-985105
Chimney sweep and fireplace service,Indian Mountain Lake Lehighton PA,Clean Sweep Chimney Service,,"Clean Sweep Chimney Service
Clean Sweep Chimney Service
4.9(276)
Chimney sweep · 10 Kelshaw St
Closed · Opens 9 AM Mon · (570) 677-6534

Website

Directions
 
Onsite services not available",,http://www.cleansweep.ws
Septic pumping and inspection,Stroudsburg PA,De-Clog Plumbing Sewer-N-Drain,,"De-Clog Plumbing Sewer-N-Drain
De-Clog Plumbing Sewer-N-Drain
4.6(59)
Plumber
Open · Closes 12 AM · (570) 421-5525

Directions
 
""They were cheaper than a lot of other places and fixed the problem fast.""",,http://www.chamberofcommerce.com/business-directory/pennsylvania/stroudsburg/plumber/2003444637-de-clog-plumbing-sewer-n-drain
Septic pumping and inspection,Stroudsburg PA,Jeff Singer Septic Service,,"Jeff Singer Septic Service
Jeff Singer Septic Service
4.6(11)
Septic system service · 132 Sawmill Rd
Open · Closes 7 PM · (570) 236-8171

Directions
 
""Made an appointment to which he showed up promptly and did a great job.""",,http://www.2findlocal.com/b/12884031/jeff-singer-septic-service-stroudsburg-pa
